,ensemble_member,time,x,y,lat,lon,cluster,distance,weight,region
10954,0,2000-02-26 00:00:00,317514.59375,500669.40625,67.3337534166136,22.4038264846778,2,0.6381410127880571,93,SE1
10955,0,2000-02-26 00:00:00,317514.59375,510669.40625,67.42281256372075,22.430652170964542,2,0.6964824608128098,93,SE1
10956,0,2000-02-26 00:00:00,317514.59375,520669.40625,67.51185571858197,22.457672079375442,2,0.7616441679277088,93,SE1
11111,0,2000-02-26 00:00:00,327514.59375,380669.40625,66.25386258957592,22.31794066698721,2,0.7451330650712201,93,SE1
11112,0,2000-02-26 00:00:00,327514.59375,390669.40625,66.34305689210039,22.34334620216423,2,0.6612675795025479,93,SE1
11113,0,2000-02-26 00:00:00,327514.59375,400669.40625,66.43223850387872,22.368927976072513,2,0.5799905407194238,93,SE1
11114,0,2000-02-26 00:00:00,327514.59375,410669.40625,66.52140713824261,22.39468782077041,2,0.502578260934868,93,SE1
11115,0,2000-02-26 00:00:00,327514.59375,420669.40625,66.61056250717269,22.420627593682088,2,0.4311400890214969,93,SE1
11116,0,2000-02-26 00:00:00,327514.59375,430669.40625,66.69970432128383,22.446749178035997,2,0.3691873634296657,93,SE1
11117,0,2000-02-26 00:00:00,327514.59375,440669.40625,66.78883228981019,22.473054483312406,2,0.32226938075411715,93,SE1
11118,0,2000-02-26 00:00:00,327514.59375,450669.40625,66.87794612058987,22.499545445700306,2,0.2976187783569688,93,SE1
11119,0,2000-02-26 00:00:00,327514.59375,460669.40625,66.96704552004942,22.526224028563767,2,0.30079607862824376,93,SE1
11120,0,2000-02-26 00:00:00,327514.59375,470669.40625,67.0561301931879,22.553092222918114,2,0.33103294835922065,93,SE1
11121,0,2000-02-26 00:00:00,327514.59375,480669.40625,67.14519984356086,22.58015204791606,2,0.38198453053226544,93,SE1
11122,0,2000-02-26 00:00:00,327514.59375,490669.40625,67.23425417326371,22.607405551344094,2,0.44664132085846836,93,SE1
11123,0,2000-02-26 00:00:00,327514.59375,500669.40625,67.32329288291514,22.634854810129372,2,0.5199367343416099,93,SE1
11124,0,2000-02-26 00:00:00,327514.59375,510669.40625,67.41231567163997,22.66250193085732,2,0.5987256386200334,93,SE1
11125,0,2000-02-26 00:00:00,327514.59375,520669.40625,67.50132223705164,22.690349050300323,2,0.6811214940408716,93,SE1
11126,0,2000-02-26 00:00:00,327514.59375,530669.375,67.59031199716696,22.718398247985434,2,0.7659765405730135,93,SE1
11279,0,2000-02-26 00:00:00,337514.59375,370669.40625,66.154341621181,22.51338630121605,2,0.7293324929824603,93,SE1
11280,0,2000-02-26 00:00:00,337514.59375,380669.40625,66.24351376978929,22.539367086394233,2,0.637093900726422,93,SE1
11281,0,2000-02-26 00:00:00,337514.59375,390669.40625,66.33267330419709,22.56552734202063,2,0.5450097008401693,93,SE1
11282,0,2000-02-26 00:00:00,337514.59375,400669.40625,66.42181993702833,22.591868925413827,2,0.45319708820020344,93,SE1
11283,0,2000-02-26 00:00:00,337514.59375,410669.40625,66.51095337954331,22.618393719486203,2,0.3618922523427579,93,SE1
11284,0,2000-02-26 00:00:00,337514.59375,420669.40625,66.60007334162364,22.645103633184167,2,0.2716476579038211,93,SE1
11285,0,2000-02-26 00:00:00,337514.59375,430669.40625,66.68917953175718,22.67200060193741,2,0.18408969463838415,93,SE1
11286,0,2000-02-26 00:00:00,337514.59375,440669.40625,66.7782716570225,22.69908658811747,2,0.10619879587551684,93,SE1
11287,0,2000-02-26 00:00:00,337514.59375,450669.40625,66.86734942307322,22.726363581505822,2,0.07734899848511463,93,SE1
11288,0,2000-02-26 00:00:00,337514.59375,460669.40625,66.9564125341219,22.75383359977166,2,0.1342624964065901,93,SE1
11289,0,2000-02-26 00:00:00,337514.59375,470669.40625,67.04546069292363,22.78149868895972,2,0.2177903632360092,93,SE1
11290,0,2000-02-26 00:00:00,337514.59375,480669.40625,67.13449360075954,22.80936092398825,2,0.30696224006010725,93,SE1
11291,0,2000-02-26 00:00:00,337514.59375,490669.40625,67.22351095741965,22.837422409157554,2,0.39803354342359526,93,SE1
11292,0,2000-02-26 00:00:00,337514.59375,500669.40625,67.31251246118582,22.865685278669115,2,0.48997199575246797,93,SE1
11293,0,2000-02-26 00:00:00,337514.59375,510669.40625,67.40149780881383,22.894151697155877,2,0.5823891796399641,93,SE1
11294,0,2000-02-26 00:00:00,337514.59375,520669.40625,67.49046669551564,22.922823860223627,2,0.6751079972293642,93,SE1
11295,0,2000-02-26 00:00:00,337514.59375,530669.375,67.57941853699221,22.95170390442632,2,0.7680364045890884,93,SE1
11447,0,2000-02-26 00:00:00,347514.59375,360669.40625,66.05457220425596,22.70733937298469,2,0.7781213645939606,93,SE1
11448,0,2000-02-26 00:00:00,347514.59375,370669.40625,66.14372133455258,22.733885404843765,2,0.6867931509532043,93,SE1
11449,0,2000-02-26 00:00:00,347514.59375,380669.40625,66.23285792420502,22.76061403954653,2,0.5959902788618744,93,SE1
11450,0,2000-02-26 00:00:00,347514.59375,390669.40625,66.32198168511671,22.787527158375624,2,0.506018228419643,93,SE1
11451,0,2000-02-26 00:00:00,347514.59375,400669.40625,66.41109232781461,22.814626668414718,2,0.41744244086617915,93,SE1
11452,0,2000-02-26 00:00:00,347514.59375,410669.40625,66.50018956143428,22.841914502990036,2,0.3314201520813931,93,SE1
11453,0,2000-02-26 00:00:00,347514.59375,420669.40625,66.58927309370442,22.869392622121,2,0.2506430321627919,93,SE1
11454,0,2000-02-26 00:00:00,347514.59375,430669.40625,66.67834263093117,22.897063012980045,2,0.18229256383638637,93,SE1
11455,0,2000-02-26 00:00:00,347514.59375,440669.40625,66.76739787798236,22.92492769036193,2,0.1452249111005404,93,SE1
11456,0,2000-02-26 00:00:00,347514.59375,450669.40625,66.85643853827106,22.95298869716283,2,0.1625622995436551,93,SE1
11457,0,2000-02-26 00:00:00,347514.59375,460669.40625,66.94546431373927,22.98124810486932,2,0.22195772244180212,93,SE1
11458,0,2000-02-26 00:00:00,347514.59375,470669.40625,67.03447490484075,23.009708014057555,2,0.2993876067561175,93,SE1
11459,0,2000-02-26 00:00:00,347514.59375,480669.40625,67.12347001052426,23.03837055490293,2,0.3841309966984224,93,SE1
11460,0,2000-02-26 00:00:00,347514.59375,490669.40625,67.21244932821564,23.06723788770033,2,0.4722963185570073,93,SE1
11461,0,2000-02-26 00:00:00,347514.59375,500669.40625,67.30141255380032,23.09631220339549,2,0.5623011578454485,93,SE1
11462,0,2000-02-26 00:00:00,347514.59375,510669.40625,67.39035938160494,23.12559572412741,2,0.653407693316123,93,SE1
11463,0,2000-02-26 00:00:00,347514.59375,520669.40625,67.479289504379,23.155090703782374,2,0.7452315853946686,93,SE1
11616,0,2000-02-26 00:00:00,357514.59375,360669.40625,66.04368259356325,22.926914848867092,2,0.7956493967643504,93,SE1
11617,0,2000-02-26 00:00:00,357514.59375,370669.40625,66.13279538685346,22.954201909855584,2,0.7136350789594744,93,SE1
11618,0,2000-02-26 00:00:00,357514.59375,380669.40625,66.22189542137104,22.981676512872443,2,0.6347831593599375,93,SE1
11619,0,2000-02-26 00:00:00,357514.59375,390669.40625,66.31098240689836,23.009340587894144,2,0.5604525790992536,93,SE1
11620,0,2000-02-26 00:00:00,357514.59375,400669.40625,66.40005605181354,23.037196091327964,2,0.49272000944016753,93,SE1
11621,0,2000-02-26 00:00:00,357514.59375,410669.40625,66.48911606307486,23.065245006463453,2,0.43471087541505216,93,SE1
11622,0,2000-02-26 00:00:00,357514.59375,420669.40625,66.57816214620485,23.09348934393322,2,0.3908136720875591,93,SE1
11623,0,2000-02-26 00:00:00,357514.59375,430669.40625,66.6671940052743,23.121931142183122,2,0.36617681979572425,93,SE1
11624,0,2000-02-26 00:00:00,357514.59375,440669.40625,66.75621134288562,23.150572467952145,2,0.3647623552681458,93,SE1
11625,0,2000-02-26 00:00:00,357514.59375,450669.40625,66.8452138601564,23.179415416762215,2,0.3868614810794828,93,SE1
11626,0,2000-02-26 00:00:00,357514.59375,460669.40625,66.93420125670211,23.208462113418122,2,0.4288879021891107,93,SE1
11627,0,2000-02-26 00:00:00,357514.59375,470669.40625,67.02317323061885,23.237714712517878,2,0.4857261489468248,93,SE1
11628,0,2000-02-26 00:00:00,357514.59375,480669.40625,67.11212947846565,23.267175398973702,2,0.552853315807139,93,SE1
11629,0,2000-02-26 00:00:00,357514.59375,490669.40625,67.20106969524643,23.29684638854392,2,0.6269975422586,93,SE1
11630,0,2000-02-26 00:00:00,357514.59375,500669.40625,67.28999357439162,23.326729928375997,2,0.7059732853772135,93,SE1
11631,0,2000-02-26 00:00:00,357514.59375,510669.40625,67.37890080773948,23.356828297561087,2,0.7883498577720971,93,SE1
11787,0,2000-02-26 00:00:00,367514.59375,380669.40625,66.2106266398681,23.20254951859838,2,0.7408746901510062,93,SE1
11788,0,2000-02-26 00:00:00,367514.59375,390669.40625,66.29967585170373,23.230962593480676,2,0.6862659402775249,93,SE1
11789,0,2000-02-26 00:00:00,367514.59375,400669.40625,66.38871149481457,23.25957210709645,2,0.6408556127943562,93,SE1
11790,0,2000-02-26 00:00:00,367514.59375,410669.40625,66.47773327392983,23.288380092237873,2,0.6067362903981274,93,SE1
11791,0,2000-02-26 00:00:00,367514.59375,420669.40625,66.56674089231353,23.317388609680552,2,0.5859088550902851,93,SE1
11792,0,2000-02-26 00:00:00,367514.59375,430669.40625,66.65573405174796,23.346599748663955,2,0.5798331261562121,93,SE1
11793,0,2000-02-26 00:00:00,367514.59375,440669.40625,66.74471245251661,23.37601562738152,2,0.5889915463104979,93,SE1
11794,0,2000-02-26 00:00:00,367514.59375,450669.40625,66.83367579338713,23.405638393481013,2,0.6127265568349615,93,SE1
11795,0,2000-02-26 00:00:00,367514.59375,460669.40625,66.92262377159369,23.43547022457514,2,0.6494661680963603,93,SE1
11796,0,2000-02-26 00:00:00,367514.59375,470669.40625,67.01155608281897,23.465513328762842,2,0.6971804157770656,93,SE1
11797,0,2000-02-26 00:00:00,367514.59375,480669.40625,67.10047242117616,23.49576994516131,2,0.7538098063153116,93,SE1
11960,0,2000-02-26 00:00:00,377514.59375,420669.40625,66.55500973555299,23.54108525871256,2,0.79638657125346,93,SE1
11961,0,2000-02-26 00:00:00,377514.59375,430669.40625,66.64396317774072,23.571063620319386,2,0.7995859790555867,93,SE1
5158,0,2000-02-26 00:00:00,-22485.40625,669.3916625976562,63.00531950120353,14.554495990484336,0,0.762836314526657,451,SE2
5159,0,2000-02-26 00:00:00,-22485.40625,10669.3916015625,63.09524945241926,14.553119117325174,0,0.7210725465051521,451,SE2
5160,0,2000-02-26 00:00:00,-22485.40625,20669.392578125,63.185179164448925,14.551733707056465,0,0.6885940921970366,451,SE2
5161,0,2000-02-26 00:00:00,-22485.40625,30669.392578125,63.275108396437005,14.550339680314504,0,0.6667593047055655,451,SE2
5162,0,2000-02-26 00:00:00,-22485.40625,40669.390625,63.36503691616811,14.548936956602844,0,0.6566307898459431,451,SE2
5163,0,2000-02-26 00:00:00,-22485.40625,50669.390625,63.454964534642016,14.547525453727872,0,0.6587485658399718,451,SE2
5164,0,2000-02-26 00:00:00,-22485.40625,60669.390625,63.54489100946703,14.546105089291899,0,0.6729967574301621,451,SE2
5165,0,2000-02-26 00:00:00,-22485.40625,70669.390625,63.63481611511297,14.544675779582851,0,0.698633199092841,451,SE2
5166,0,2000-02-26 00:00:00,-22485.40625,80669.390625,63.72473962534305,14.543237439830936,0,0.7344658687680233,451,SE2
5167,0,2000-02-26 00:00:00,-22485.40625,90669.390625,63.81466131320986,14.541789984191894,0,0.7790886194183224,451,SE2
5325,0,2000-02-26 00:00:00,-12485.4052734375,-19330.607421875,62.82594128533356,14.754138631638096,0,0.733342440283422,451,SE2
5326,0,2000-02-26 00:00:00,-12485.4052734375,-9330.6083984375,62.915872540674435,14.753383424650714,0,0.6651634518391781,451,SE2
5327,0,2000-02-26 00:00:00,-12485.4052734375,669.3916625976562,63.005804008189145,14.752623563806665,0,0.6027222726652092,451,SE2
5328,0,2000-02-26 00:00:00,-12485.4052734375,10669.3916015625,63.095735456147956,14.751859006044025,0,0.5479841362235512,451,SE2
5329,0,2000-02-26 00:00:00,-12485.4052734375,20669.392578125,63.18566667299609,14.751089707589008,0,0.5034679610656403,451,SE2
5330,0,2000-02-26 00:00:00,-12485.4052734375,30669.392578125,63.275597417949285,14.750315624368634,0,0.4720744223028608,451,SE2
5331,0,2000-02-26 00:00:00,-12485.4052734375,40669.390625,63.3655274588645,14.749536711680848,0,0.45651862740663435,451,SE2
5332,0,2000-02-26 00:00:00,-12485.4052734375,50669.390625,63.45545660681545,14.748752923881106,0,0.45841536175227987,451,SE2
5333,0,2000-02-26 00:00:00,-12485.4052734375,60669.390625,63.54538461948439,14.747964215211455,0,0.47755621145797783,451,SE2
5334,0,2000-02-26 00:00:00,-12485.4052734375,70669.390625,63.63531127141629,14.74717053918403,0,0.5120102343720292,451,SE2
5335,0,2000-02-26 00:00:00,-12485.4052734375,80669.390625,63.72523633645052,14.746371848723529,0,0.5589521147018932,451,SE2
5336,0,2000-02-26 00:00:00,-12485.4052734375,90669.390625,63.815159587716636,14.745568096157935,0,0.6155306001784197,451,SE2
5337,0,2000-02-26 00:00:00,-12485.4052734375,100669.390625,63.90508079763063,14.744759233209036,0,0.6793413738789812,451,SE2
5338,0,2000-02-26 00:00:00,-12485.4052734375,110669.390625,63.99499973789065,14.743945210982726,0,0.7485362469716453,451,SE2
5492,0,2000-02-26 00:00:00,-2485.40576171875,-39330.609375,62.64628511794671,14.951355335231714,0,0.7996084947668876,451,SE2
5493,0,2000-02-26 00:00:00,-2485.40576171875,-29330.607421875,62.736215960000884,14.951206825387404,0,0.7149173009088567,451,SE2
5494,0,2000-02-26 00:00:00,-2485.40576171875,-19330.607421875,62.82614743123735,14.951057406008726,0,0.6316760552667917,451,SE2
5495,0,2000-02-26 00:00:00,-2485.40576171875,-9330.6083984375,62.91607932052248,14.95090706869976,0,0.5505433414597165,451,SE2
5496,0,2000-02-26 00:00:00,-2485.40576171875,669.3916625976562,63.006011425378475,14.950755804945171,0,0.47260674502379757,451,SE2
5497,0,2000-02-26 00:00:00,-2485.40576171875,10669.3916015625,63.09594351410553,14.950603606172454,0,0.39974041237713154,451,SE2
5498,0,2000-02-26 00:00:00,-2485.40576171875,20669.392578125,63.18587537517914,14.950450463667364,0,0.3352668274053954,451,SE2
5499,0,2000-02-26 00:00:00,-2485.40576171875,30669.392578125,63.27580676784563,14.950296368656096,0,0.2849410901521536,451,SE2
5500,0,2000-02-26 00:00:00,-2485.40576171875,40669.390625,63.36573745999289,14.950141312239609,0,0.2572059602348883,451,SE2
5501,0,2000-02-26 00:00:00,-2485.40576171875,50669.390625,63.455667262726294,14.94998528533125,0,0.2594106729559093,451,SE2
5502,0,2000-02-26 00:00:00,-2485.40576171875,60669.390625,63.545595933759756,14.949828278821766,0,0.2908742959813986,451,SE2
5503,0,2000-02-26 00:00:00,-2485.40576171875,70669.390625,63.6355232476705,14.949670283456598,0,0.3436510925716414,451,SE2
5504,0,2000-02-26 00:00:00,-2485.40576171875,80669.390625,63.725448978330355,14.94951128986425,0,0.409582321129073,451,SE2
5505,0,2000-02-26 00:00:00,-2485.40576171875,90669.390625,63.81537289890195,14.949351288554421,0,0.48331318460286715,451,SE2
5506,0,2000-02-26 00:00:00,-2485.40576171875,100669.390625,63.905294781834634,14.94919026991614,0,0.5617799789901242,451,SE2
5507,0,2000-02-26 00:00:00,-2485.40576171875,110669.390625,63.99521439886038,14.949028224215816,0,0.64325084218677,451,SE2
5508,0,2000-02-26 00:00:00,-2485.40576171875,120669.390625,64.08513152098968,14.948865141595292,0,0.7267150816633868,451,SE2
5661,0,2000-02-26 00:00:00,7514.59423828125,-39330.609375,62.64621628912776,15.147076326745026,0,0.760754514531431,451,SE2
5662,0,2000-02-26 00:00:00,7514.59423828125,-29330.607421875,62.736146920470425,15.147525342363455,0,0.6710751991987908,451,SE2
5663,0,2000-02-26 00:00:00,7514.59423828125,-19330.607421875,62.826078179874,15.147977107922252,0,0.5814729724069595,451,SE2
5664,0,2000-02-26 00:00:00,7514.59423828125,-9330.6083984375,62.91600985619502,15.148431648805994,0,0.491990513407275,451,SE2
5665,0,2000-02-26 00:00:00,7514.59423828125,669.3916625976562,63.005941746945666,15.148888990760266,0,0.4027081537763603,451,SE2
5666,0,2000-02-26 00:00:00,7514.59423828125,10669.3916015625,63.09587362041616,15.149349159703545,0,0.3137971587696466,451,SE2
5667,0,2000-02-26 00:00:00,7514.59423828125,20669.392578125,63.18580526507179,15.14981218198282,0,0.22569703752107254,451,SE2
5668,0,2000-02-26 00:00:00,7514.59423828125,30669.392578125,63.27573644014864,15.150278084125151,0,0.1399474492225773,451,SE2
5669,0,2000-02-26 00:00:00,7514.59423828125,40669.390625,63.365666913524144,15.150746893036235,0,0.06638399057960108,451,SE2
5670,0,2000-02-26 00:00:00,7514.59423828125,50669.390625,63.455596496293076,15.151218636189046,0,0.07350780348246894,451,SE2
5671,0,2000-02-26 00:00:00,7514.59423828125,60669.390625,63.54552494615874,15.15169334112482,0,0.15024790883818684,451,SE2
5672,0,2000-02-26 00:00:00,7514.59423828125,70669.390625,63.63545203768746,15.152171035824141,0,0.23647248309837332,451,SE2
5673,0,2000-02-26 00:00:00,7514.59423828125,80669.390625,63.72537754474021,15.152651748621153,0,0.32471053012797196,451,SE2
5674,0,2000-02-26 00:00:00,7514.59423828125,90669.390625,63.8153012404685,15.153135508209186,0,0.4136743623531358,451,SE2
5675,0,2000-02-26 00:00:00,7514.59423828125,100669.390625,63.905222897310495,15.153622343646418,0,0.5029778178000635,451,SE2
5676,0,2000-02-26 00:00:00,7514.59423828125,110669.390625,63.99514228698676,15.154112284361734,0,0.5924661899497998,451,SE2
5677,0,2000-02-26 00:00:00,7514.59423828125,120669.390625,64.08505918049632,15.154605360160648,0,0.6820655779371458,451,SE2
5678,0,2000-02-26 00:00:00,7514.59423828125,130669.390625,64.17497334811236,15.155101601231324,0,0.7717362179396269,451,SE2
5830,0,2000-02-26 00:00:00,17514.59375,-39330.609375,62.64587374532731,15.342794583758685,0,0.7714591196501875,451,SE2
5831,0,2000-02-26 00:00:00,17514.59375,-29330.607421875,62.7358033280243,15.343841099777364,0,0.6833926684836316,451,SE2
5832,0,2000-02-26 00:00:00,17514.59375,-19330.607421875,62.825733533201536,15.3448940249034,0,0.5958857573914612,451,SE2
5833,0,2000-02-26 00:00:00,17514.59375,-9330.6083984375,62.9156641496665,15.345953418297135,0,0.5092275155525311,451,SE2
5834,0,2000-02-26 00:00:00,17514.59375,669.3916625976562,63.00559497488192,15.347019339960205,0,0.42393921900303005,451,SE2
5835,0,2000-02-26 00:00:00,17514.59375,10669.3916015625,63.095525777087936,15.348091850297207,0,0.34105065227209774,451,SE2
5836,0,2000-02-26 00:00:00,17514.59375,20669.392578125,63.18545634469919,15.349171010711324,0,0.262842274388283,451,SE2
5837,0,2000-02-26 00:00:00,17514.59375,30669.392578125,63.2753864369007,15.350256883025374,0,0.19502820213883457,451,SE2
5838,0,2000-02-26 00:00:00,17514.59375,40669.390625,63.365315821518145,15.351349529944606,0,0.15220113885209674,451,SE2
5839,0,2000-02-26 00:00:00,17514.59375,50669.390625,63.45524430959338,15.352449015496314,0,0.1564393967074536,451,SE2
5840,0,2000-02-26 00:00:00,17514.59375,60669.390625,63.54517165877674,15.353555403866837,0,0.20484093008413418,451,SE2
5841,0,2000-02-26 00:00:00,17514.59375,70669.390625,63.6350976435808,15.354668760266394,0,0.2749983620351421,451,SE2
5842,0,2000-02-26 00:00:00,17514.59375,80669.390625,63.725022037812025,15.355789150729187,0,0.3542108804410347,451,SE2
5843,0,2000-02-26 00:00:00,17514.59375,90669.390625,63.81494461456683,15.35691664212642,0,0.4375872211560549,451,SE2
5844,0,2000-02-26 00:00:00,17514.59375,100669.390625,63.9048651462275,15.358051302179641,0,0.5231392210769134,451,SE2
5845,0,2000-02-26 00:00:00,17514.59375,110669.390625,63.994783404458104,15.359193199474268,0,0.6099510231117743,451,SE2
5846,0,2000-02-26 00:00:00,17514.59375,120669.390625,64.08469916020043,15.360342403473425,0,0.6975513796611084,451,SE2
5847,0,2000-02-26 00:00:00,17514.59375,130669.390625,64.1746121836697,15.361498984532027,0,0.7856755330803153,451,SE2
6000,0,2000-02-26 00:00:00,27514.59375,-29330.607421875,62.73518519225865,15.54015045758543,0,0.7491010975228332,451,SE2
6001,0,2000-02-26 00:00:00,27514.59375,-19330.607421875,62.82511350089686,15.541804483249564,0,0.670758139710144,451,SE2
6002,0,2000-02-26 00:00:00,27514.59375,-9330.6083984375,62.915042210695795,15.543468669396503,0,0.5957068747083979,451,SE2
6003,0,2000-02-26 00:00:00,27514.59375,669.3916625976562,63.00497111902873,15.545143110272686,0,0.5253604422224963,451,SE2
6004,0,2000-02-26 00:00:00,27514.59375,10669.3916015625,63.094899994046195,15.54682790075737,0,0.46187405410992793,451,SE2
6005,0,2000-02-26 00:00:00,27514.59375,20669.392578125,63.18482862407143,15.548523137298258,0,0.408459385448203,451,SE2
6006,0,2000-02-26 00:00:00,27514.59375,30669.392578125,63.27475676819766,15.55022891700207,0,0.3695104616227542,451,SE2
6007,0,2000-02-26 00:00:00,27514.59375,40669.390625,63.36468419415754,15.551945338361485,0,0.3498918543817009,451,SE2
6008,0,2000-02-26 00:00:00,27514.59375,50669.390625,63.45461071289765,15.553672501945774,0,0.35284249833193354,451,SE2
6009,0,2000-02-26 00:00:00,27514.59375,60669.390625,63.54453608197319,15.555410508573791,0,0.37783351188594105,451,SE2
6010,0,2000-02-26 00:00:00,27514.59375,70669.390625,63.63446007579989,15.557159460672612,0,0.42095697335546517,451,SE2
6011,0,2000-02-26 00:00:00,27514.59375,80669.390625,63.724382468086226,15.558919461963407,0,0.4773227027238614,451,SE2
6012,0,2000-02-26 00:00:00,27514.59375,90669.390625,63.81430303182945,15.560690617482006,0,0.5428202940176665,451,SE2
6013,0,2000-02-26 00:00:00,27514.59375,100669.390625,63.90422153931146,15.562473033599725,0,0.614535988637948,451,SE2
6014,0,2000-02-26 00:00:00,27514.59375,110669.390625,63.99413776209465,15.564266818044715,0,0.6905342939222304,451,SE2
6015,0,2000-02-26 00:00:00,27514.59375,120669.390625,64.08405147101786,15.566072079923641,0,0.7695465666453082,451,SE2
6157,0,2000-02-26 00:00:00,37514.59375,-149330.609375,61.65529598805392,15.71042524473988,2,0.7651678413737756,285,SE2
6158,0,2000-02-26 00:00:00,37514.59375,-139330.609375,61.745199830205905,15.712523497771112,2,0.7254995946257219,285,SE2
6159,0,2000-02-26 00:00:00,37514.59375,-129330.609375,61.83510666609436,15.714634181458194,2,0.6952509838789039,285,SE2
6160,0,2000-02-26 00:00:00,37514.59375,-119330.609375,61.92501628277984,15.7167574065889,2,0.6756894947955474,285,SE2
6161,0,2000-02-26 00:00:00,37514.59375,-109330.609375,62.014928466679535,15.718893285271404,2,0.6677561378808086,285,SE2
6162,0,2000-02-26 00:00:00,37514.59375,-99330.609375,62.104843003564426,15.72104193095399,2,0.671863964180627,285,SE2
6163,0,2000-02-26 00:00:00,37514.59375,-89330.609375,62.19475967855604,15.723203458445154,2,0.6877981369089725,285,SE2
6164,0,2000-02-26 00:00:00,37514.59375,-79330.609375,62.28467827612351,15.725377983934028,2,0.7147689010742269,285,SE2
6165,0,2000-02-26 00:00:00,37514.59375,-69330.609375,62.3745985800803,15.727565625011218,2,0.7515896463025229,285,SE2
6166,0,2000-02-26 00:00:00,37514.59375,-59330.609375,62.464520373581045,15.729766500689983,2,0.7968966440886471,285,SE2
6170,0,2000-02-26 00:00:00,37514.59375,-19330.607421875,62.82421810043886,15.738704781140433,0,0.7890565084172843,451,SE2
6171,0,2000-02-26 00:00:00,37514.59375,-9330.6083984375,62.914144056909095,15.740973666132364,0,0.727121721780152,451,SE2
6172,0,2000-02-26 00:00:00,37514.59375,669.3916625976562,63.00407019716155,15.743256531152632,0,0.6715656290289914,451,SE2
6173,0,2000-02-26 00:00:00,37514.59375,10669.3916015625,63.09399628921717,15.745553505537169,0,0.6240944926414256,451,SE2
6174,0,2000-02-26 00:00:00,37514.59375,20669.392578125,63.18392212126745,15.747864720759859,0,0.5866745504745063,451,SE2
6175,0,2000-02-26 00:00:00,37514.59375,30669.392578125,63.273847452273046,15.750190309192677,0,0.5613198163386321,451,SE2
6176,0,2000-02-26 00:00:00,37514.59375,40669.390625,63.3637720498322,15.752530405096724,0,0.5497024252747634,451,SE2
6177,0,2000-02-26 00:00:00,37514.59375,50669.390625,63.45369572475404,15.754885145563819,0,0.5526892698445153,451,SE2
6178,0,2000-02-26 00:00:00,37514.59375,60669.390625,63.543618234456275,15.757254668025633,0,0.5700506537914319,451,SE2
6179,0,2000-02-26 00:00:00,37514.59375,70669.390625,63.6335393532149,15.759639112105935,0,0.6005408781213385,451,SE2
6180,0,2000-02-26 00:00:00,37514.59375,80669.390625,63.72345885459703,15.762038619192412,0,0.6422925350968416,451,SE2
6181,0,2000-02-26 00:00:00,37514.59375,90669.390625,63.81337651145665,15.764453332464583,0,0.6932734885792419,451,SE2
6182,0,2000-02-26 00:00:00,37514.59375,100669.390625,63.90329209593065,15.766883396922276,0,0.7516074742925625,451,SE2
6324,0,2000-02-26 00:00:00,47514.59375,-169330.609375,61.47437918221488,15.894508089321024,2,0.7298593040738449,285,SE2
6325,0,2000-02-26 00:00:00,47514.59375,-159330.609375,61.56427307105282,15.897134392837758,2,0.6643014363526123,285,SE2
6326,0,2000-02-26 00:00:00,47514.59375,-149330.609375,61.65417036062347,15.899776162574616,2,0.6050258730294528,285,SE2
6327,0,2000-02-26 00:00:00,47514.59375,-139330.609375,61.74407083912283,15.902433535546196,2,0.554054501523463,285,SE2
6328,0,2000-02-26 00:00:00,47514.59375,-129330.609375,61.83397429410778,15.905106650390199,2,0.5138662868932568,285,SE2
6329,0,2000-02-26 00:00:00,47514.59375,-119330.609375,61.92388051249322,15.907795647391524,2,0.48713917858504485,285,SE2
6330,0,2000-02-26 00:00:00,47514.59375,-109330.609375,62.01378928054905,15.910500668506803,2,0.4761470967385711,285,SE2
6331,0,2000-02-26 00:00:00,47514.59375,-99330.609375,62.103700383897106,15.913221857389376,2,0.4819693525631647,285,SE2
6332,0,2000-02-26 00:00:00,47514.59375,-89330.609375,62.19361360750815,15.915959359414725,2,0.5040248862459772,285,SE2
6333,0,2000-02-26 00:00:00,47514.59375,-79330.609375,62.28352873569865,15.918713321706328,2,0.5403305494940869,285,SE2
6334,0,2000-02-26 00:00:00,47514.59375,-69330.609375,62.373445552127706,15.921483893162046,2,0.5882546321566424,285,SE2
6335,0,2000-02-26 00:00:00,47514.59375,-59330.609375,62.46336383979373,15.924271224480915,2,0.6452140472811561,285,SE2
6336,0,2000-02-26 00:00:00,47514.59375,-49330.609375,62.55328338103125,15.927075468190504,2,0.7090350944610978,285,SE2
6337,0,2000-02-26 00:00:00,47514.59375,-39330.609375,62.643203957507545,15.929896778674687,2,0.7780313953676044,285,SE2
6343,0,2000-02-26 00:00:00,47514.59375,20669.392578125,63.18273686237824,15.94719193106252,0,0.7753148660499594,451,SE2
6344,0,2000-02-26 00:00:00,47514.59375,30669.392578125,63.27265851544085,15.950137193734088,0,0.7573934575076776,451,SE2
6345,0,2000-02-26 00:00:00,47514.59375,40669.390625,63.362579415081825,15.953100828009465,0,0.7499288555053383,451,SE2
6346,0,2000-02-26 00:00:00,47514.59375,50669.390625,63.45249937193061,15.956083007476552,0,0.7532321163879486,451,SE2
6347,0,2000-02-26 00:00:00,47514.59375,60669.390625,63.542418143225206,15.959083906152939,0,0.7671641721464801,451,SE2
6348,0,2000-02-26 00:00:00,47514.59375,70669.390625,63.632335503059046,15.962103700831713,0,0.791163629392722,451,SE2
