,SE1,SE2,SE3,SE4
2000-06-11 18:00:00+00:00,44.648231,384.23311700000005,60.641417999999994,128.381432
2000-06-11 19:00:00+00:00,37.733858,362.50978399999997,50.64271,86.93560599999999
2000-06-11 20:00:00+00:00,49.806148,399.511778,49.045336999999996,61.50523200000001
2000-06-11 21:00:00+00:00,81.88074,494.69730300000003,60.352016000000006,64.241389
2000-06-11 22:00:00+00:00,86.51917399999999,591.708653,74.647276,94.609292
2000-06-11 23:00:00+00:00,66.634986,656.617785,91.251791,112.06904300000001
2000-06-12 00:00:00+00:00,52.544453000000004,605.822824,124.624289,102.047413
2000-06-12 01:00:00+00:00,43.551013,596.099705,176.685,82.41198299999999
2000-06-12 02:00:00+00:00,43.832145,548.264336,190.950249,73.41633999999999
2000-06-12 03:00:00+00:00,31.540461,482.205618,145.97764600000002,63.485654000000004
2000-06-12 04:00:00+00:00,19.016239000000002,372.158105,139.33043700000002,64.789369
2000-06-12 05:00:00+00:00,8.269976,207.44668,110.053793,49.054266000000005
2000-06-12 06:00:00+00:00,6.14689,97.737137,77.93217299999999,40.504252
2000-06-12 07:00:00+00:00,3.1630599999999998,52.731237,58.182244,46.27816000000001
2000-06-12 08:00:00+00:00,2.68058,49.51931,54.040767,51.459621
2000-06-12 09:00:00+00:00,10.965290000000001,50.185997,58.140567000000004,101.19904700000001
2000-06-12 10:00:00+00:00,15.774809999999999,37.002888,79.901675,138.87837
2000-06-12 11:00:00+00:00,5.18694,27.283849,118.463701,173.819987
2000-06-12 12:00:00+00:00,3.603058,24.285988,163.927631,185.82960999999997
2000-06-12 13:00:00+00:00,4.57878,17.29636,167.352441,187.13399299999998
2000-06-12 14:00:00+00:00,6.06397,21.888642,160.629935,158.488989
2000-06-12 15:00:00+00:00,8.40461,32.607822,211.56210000000002,158.01797
2000-06-12 16:00:00+00:00,5.6688540000000005,37.161991,227.120972,128.663031
2000-06-12 17:00:00+00:00,6.91997,57.683955999999995,193.767279,110.761371
2000-06-12 18:00:00+00:00,8.808620000000001,85.93917900000001,175.91626399999998,114.82742200000001
2000-06-12 19:00:00+00:00,13.39192,104.25296,165.96089600000002,146.17875700000002
2000-06-12 20:00:00+00:00,47.727129999999995,141.819836,200.93272,178.809124
2000-06-12 21:00:00+00:00,99.07342200000001,245.540783,287.263783,244.263588
2000-06-12 22:00:00+00:00,156.340342,401.455509,364.154298,244.401371
2000-06-12 23:00:00+00:00,201.360672,518.8195850000001,439.035785,216.18813500000002
2000-06-13 00:00:00+00:00,206.274271,636.367661,473.26932,220.314119
2000-06-13 01:00:00+00:00,220.605207,776.443207,512.149267,211.767874
2000-06-13 02:00:00+00:00,213.488857,793.158098,594.011238,245.688423
2000-06-13 03:00:00+00:00,212.61995000000002,799.460217,637.9109669999999,241.612038
2000-06-13 04:00:00+00:00,186.784205,715.3159129999999,635.185939,212.727914
2000-06-13 05:00:00+00:00,149.896141,592.194166,567.3247190000001,174.139593
2000-06-13 06:00:00+00:00,142.33497200000002,627.55541,611.895696,160.128989
2000-06-13 07:00:00+00:00,197.888184,789.704772,694.770628,146.040399
2000-06-13 08:00:00+00:00,245.547449,941.090949,712.4668760000001,114.636195
2000-06-13 09:00:00+00:00,277.29179,1098.3039609999998,788.695804,163.09474
2000-06-13 10:00:00+00:00,306.032505,1223.341271,867.716051,268.36165600000004
2000-06-13 11:00:00+00:00,339.645575,1339.88819,1041.503269,333.698368
2000-06-13 12:00:00+00:00,346.71812300000005,1415.613023,1109.6825789999998,416.637708
2000-06-13 13:00:00+00:00,374.803521,1490.1629990000001,1134.59199,509.848722
2000-06-13 14:00:00+00:00,391.355767,1513.877933,1229.906515,591.438806
2000-06-13 15:00:00+00:00,376.26523499999996,1574.22286,1298.5679790000002,633.415653
2000-06-13 16:00:00+00:00,359.61897600000003,1601.864318,1347.52709,677.883027
2000-06-13 17:00:00+00:00,353.03995199999997,1670.342151,1414.977514,651.511451
2000-06-13 18:00:00+00:00,357.42600799999997,1669.1261650000001,1428.151829,630.989417
2000-06-13 19:00:00+00:00,386.28815000000003,1711.371237,1460.392155,589.891912
2000-06-13 20:00:00+00:00,394.8933,1738.042435,1526.136218,569.1701139999999
2000-06-13 21:00:00+00:00,406.192706,1788.97935,1553.071211,509.93257
2000-06-13 22:00:00+00:00,428.11539799999997,1835.651746,1576.749894,545.753485
2000-06-13 23:00:00+00:00,433.349005,1867.912576,1554.799279,517.843031
2000-06-14 00:00:00+00:00,437.745677,1895.755405,1541.4257420000001,486.34230699999995
2000-06-14 01:00:00+00:00,459.562026,1889.763616,1516.683651,446.67406300000005
2000-06-14 02:00:00+00:00,463.31912300000005,1839.55772,1449.832232,373.444528
2000-06-14 03:00:00+00:00,474.102946,1768.382383,1347.400909,304.83880300000004
2000-06-14 04:00:00+00:00,451.06415100000004,1740.1054299999998,1296.344862,260.995263
2000-06-14 05:00:00+00:00,438.738922,1696.5383689999999,1244.8278799999998,193.65950099999998
2000-06-14 06:00:00+00:00,440.116777,1665.060453,1224.3017790000001,157.046482
2000-06-14 07:00:00+00:00,428.058674,1608.5267649999998,1236.507861,116.58077499999999
2000-06-14 08:00:00+00:00,402.220905,1468.240659,1262.459842,121.010644
2000-06-14 09:00:00+00:00,411.25578499999995,1302.180044,1264.73741,158.395962
2000-06-14 10:00:00+00:00,383.108707,1187.957222,1236.966449,198.705454
2000-06-14 11:00:00+00:00,355.84074699999996,1200.553359,1231.912847,208.621118
2000-06-14 12:00:00+00:00,295.902747,1206.289127,1227.745286,218.506226
2000-06-14 13:00:00+00:00,307.493719,1199.002813,1192.5752069999999,219.944249
2000-06-14 14:00:00+00:00,295.523015,1197.881672,1186.244257,247.35329199999998
2000-06-14 15:00:00+00:00,223.199582,1302.6642239999999,1154.2260840000001,242.634986
2000-06-14 16:00:00+00:00,158.111263,1308.4648710000001,1150.597319,211.296527
2000-06-14 17:00:00+00:00,204.47124,1239.788425,1091.908963,201.286032
2000-06-14 18:00:00+00:00,191.358913,1053.142456,976.801368,167.472234
2000-06-14 19:00:00+00:00,168.366102,952.2615529999999,690.533782,118.394732
2000-06-14 20:00:00+00:00,151.605983,766.117178,611.226096,121.160092
2000-06-14 21:00:00+00:00,157.739637,801.479591,726.409941,165.251117
2000-06-14 22:00:00+00:00,134.651399,829.174814,683.1334,212.522638
2000-06-14 23:00:00+00:00,114.720532,976.5276899999999,646.827421,210.071503
2000-06-15 00:00:00+00:00,111.462063,970.211861,594.553255,219.04174
2000-06-15 01:00:00+00:00,193.22023199999998,871.3563340000001,534.812395,210.20539799999997
2000-06-15 02:00:00+00:00,194.388992,743.400213,458.424076,196.692901
2000-06-15 03:00:00+00:00,163.631091,529.425357,431.641126,148.50316
2000-06-15 04:00:00+00:00,160.788128,337.51265,362.875664,87.57079300000001
2000-06-15 05:00:00+00:00,144.279927,228.65968900000001,259.96599299999997,49.69550099999999
2000-06-15 06:00:00+00:00,131.03375,169.66477700000002,179.91495,17.730777999999997
2000-06-15 07:00:00+00:00,135.47261799999998,142.76227799999998,183.485278,11.886286
2000-06-15 08:00:00+00:00,158.827856,209.589649,248.026073,14.395852999999999
2000-06-15 09:00:00+00:00,173.842224,281.309,266.429837,16.136591
2000-06-15 10:00:00+00:00,192.826842,352.349977,301.465089,34.374480000000005
2000-06-15 11:00:00+00:00,222.659741,402.155958,336.743282,66.436102
2000-06-15 12:00:00+00:00,231.357911,379.342926,352.12190100000004,93.90566
2000-06-15 13:00:00+00:00,226.039195,296.418679,292.528408,118.189989
2000-06-15 14:00:00+00:00,234.536178,256.568992,248.92604,146.836805
2000-06-15 15:00:00+00:00,222.74444200000002,224.898874,192.19474400000001,181.859288
2000-06-15 16:00:00+00:00,203.623604,163.66123000000002,133.467869,232.351612
2000-06-15 17:00:00+00:00,139.534169,153.779025,90.098849,255.665562
2000-06-15 18:00:00+00:00,138.773047,131.145035,62.005178,263.080495
2000-06-15 19:00:00+00:00,111.44005,132.404879,68.12889100000001,199.03072899999998
2000-06-15 20:00:00+00:00,93.731258,127.701833,104.663994,224.16230199999998
2000-06-15 21:00:00+00:00,109.041502,161.632627,176.324829,284.375203
2000-06-15 22:00:00+00:00,121.48957,212.80314900000002,207.96234099999998,354.87697399999996
2000-06-15 23:00:00+00:00,122.338117,178.988294,235.541608,395.18874200000005
2000-06-16 00:00:00+00:00,128.28404799999998,211.124782,305.568929,421.146322
2000-06-16 01:00:00+00:00,96.82069100000001,220.926823,386.148293,458.682526
2000-06-16 02:00:00+00:00,79.54588199999999,249.08928,425.57779999999997,477.57707
2000-06-16 03:00:00+00:00,56.310358,301.458207,418.10093,381.79702100000003
2000-06-16 04:00:00+00:00,25.476275,370.308353,398.973756,295.626276
2000-06-16 05:00:00+00:00,14.904018,352.474532,405.758984,222.72903599999998
2000-06-16 06:00:00+00:00,6.300178,299.449686,425.35854700000004,200.791144
2000-06-16 07:00:00+00:00,16.834409,319.52253,452.28423300000003,147.693436
2000-06-16 08:00:00+00:00,23.322069,435.47285,406.000373,161.516069
2000-06-16 09:00:00+00:00,33.800008999999996,502.50971000000004,361.034024,225.32039699999999
2000-06-16 10:00:00+00:00,44.842701999999996,499.718745,356.685553,281.77636700000005
2000-06-16 11:00:00+00:00,61.904455999999996,529.164688,419.53923499999996,381.168658
2000-06-16 12:00:00+00:00,68.607194,587.995726,484.721272,538.590213
2000-06-16 13:00:00+00:00,86.495711,620.984564,482.174597,633.142947
2000-06-16 14:00:00+00:00,96.04039,526.979654,469.32977,739.7972110000001
2000-06-16 15:00:00+00:00,122.24772800000001,469.610087,565.5868399999999,719.950882
2000-06-16 16:00:00+00:00,116.79099000000001,421.608851,673.299058,598.159956
2000-06-16 17:00:00+00:00,113.685242,360.46432799999997,732.2840679999999,562.170378
2000-06-16 18:00:00+00:00,82.31884,389.014808,730.110533,503.9069
2000-06-16 19:00:00+00:00,69.473428,381.479538,686.577771,434.479899
2000-06-16 20:00:00+00:00,85.65242500000001,397.972062,778.3127169999999,366.492966
2000-06-16 21:00:00+00:00,90.055992,432.504016,817.5564350000001,362.709963
2000-06-16 22:00:00+00:00,85.866132,421.238286,874.893475,429.633221
2000-06-16 23:00:00+00:00,97.148724,371.989771,886.4324690000001,450.344136
2000-06-17 00:00:00+00:00,109.070875,271.33968,896.0912639999999,460.789882
2000-06-17 01:00:00+00:00,122.41682399999999,208.860344,921.786381,449.730631
2000-06-17 02:00:00+00:00,139.790134,127.811379,913.954801,441.805075
2000-06-17 03:00:00+00:00,140.761051,159.94448,922.286645,388.91515999999996
2000-06-17 04:00:00+00:00,145.424199,218.112739,900.161831,412.363206
2000-06-17 05:00:00+00:00,111.707209,204.76265700000002,882.837836,347.298724
2000-06-17 06:00:00+00:00,89.691038,161.168689,975.867153,355.016074
2000-06-17 07:00:00+00:00,83.498189,167.501439,1098.175786,388.70759100000004
2000-06-17 08:00:00+00:00,55.306158,178.713101,1108.4156659999999,414.667596
2000-06-17 09:00:00+00:00,70.53635899999999,238.515041,1170.622774,427.679487
2000-06-17 10:00:00+00:00,124.854004,306.726808,1142.97132,471.22637
2000-06-17 11:00:00+00:00,110.24530899999999,342.041867,1125.1101859999999,556.132433
2000-06-17 12:00:00+00:00,150.948476,448.65307299999995,1163.444134,611.7154499999999
2000-06-17 13:00:00+00:00,245.48137100000002,470.178366,1206.972356,646.113466
2000-06-17 14:00:00+00:00,243.113681,516.397104,1206.654411,621.097378
2000-06-17 15:00:00+00:00,207.562622,504.489419,1290.5901450000001,538.612415
2000-06-17 16:00:00+00:00,108.54822,590.05408,1366.0141170000002,544.6866339999999
2000-06-17 17:00:00+00:00,126.47950999999999,563.772924,1340.020442,509.08603000000005
2000-06-17 18:00:00+00:00,95.894382,595.0231,1354.377776,509.541017
2000-06-17 19:00:00+00:00,92.25268700000001,631.381571,1234.3404110000001,503.909539
2000-06-17 20:00:00+00:00,88.64997699999999,732.26903,1267.5361149999999,530.428911
2000-06-17 21:00:00+00:00,125.28503500000001,888.3085080000001,1392.31427,492.406836
2000-06-17 22:00:00+00:00,164.371348,925.5318100000001,1439.829348,556.651074
2000-06-17 23:00:00+00:00,179.499377,900.0280670000001,1541.8783119999998,645.2041800000001
2000-06-18 00:00:00+00:00,154.723156,783.3556289999999,1593.844868,706.506519
2000-06-18 01:00:00+00:00,111.16622699999999,782.242162,1652.1675970000001,736.6062780000001
2000-06-18 02:00:00+00:00,91.69383599999999,780.468933,1733.78909,771.7620509999999
2000-06-18 03:00:00+00:00,76.09828,746.283644,1816.820647,815.347818
2000-06-18 04:00:00+00:00,71.453327,823.513088,1835.5245830000001,833.9477489999999
2000-06-18 05:00:00+00:00,52.417563,784.458665,1832.7700619999998,928.901213
2000-06-18 06:00:00+00:00,71.28905999999999,715.909861,1866.708854,921.107081
2000-06-18 07:00:00+00:00,98.948401,795.222897,1864.965453,998.763303
2000-06-18 08:00:00+00:00,114.765406,856.546224,1875.867194,1050.028724
2000-06-18 09:00:00+00:00,113.965435,969.9434819999999,1884.610253,1071.695542
2000-06-18 10:00:00+00:00,160.97967,1138.430409,1897.655949,1116.07437
2000-06-18 11:00:00+00:00,200.693555,1124.3060870000002,1894.004301,1132.5754310000002
2000-06-18 12:00:00+00:00,223.388354,1176.998015,1900.2452520000002,1176.5101000000002
2000-06-18 13:00:00+00:00,245.552276,1232.651832,1904.364063,1178.743924
2000-06-18 14:00:00+00:00,238.279412,1308.0324850000002,1910.320617,1199.630104
2000-06-18 15:00:00+00:00,194.424136,1376.576047,1931.885362,1227.5634639999998
2000-06-18 16:00:00+00:00,191.035381,1390.145229,1939.124516,1204.964007
2000-06-18 17:00:00+00:00,239.532282,1331.208186,1951.0247020000002,1168.8338899999999
2000-06-18 18:00:00+00:00,227.946461,1375.4056939999998,1933.6193540000002,1097.135511
2000-06-18 19:00:00+00:00,269.67598100000004,1398.44378,1895.947136,973.5535110000001
2000-06-18 20:00:00+00:00,272.836527,1342.295498,1820.9313430000002,875.545388
2000-06-18 21:00:00+00:00,244.138318,1409.405357,1807.875723,796.0915
2000-06-18 22:00:00+00:00,273.903923,1464.8019809999998,1771.7173540000001,775.341503
2000-06-18 23:00:00+00:00,313.352132,1390.0889280000001,1727.9669720000002,740.180015
2000-06-19 00:00:00+00:00,329.526542,1441.22433,1652.700378,715.474059
2000-06-19 01:00:00+00:00,332.872495,1536.671895,1591.599412,728.513356
2000-06-19 02:00:00+00:00,340.665206,1603.2420220000001,1435.210253,668.196314
2000-06-19 03:00:00+00:00,326.775253,1575.144302,1320.3572120000001,553.978777
2000-06-19 04:00:00+00:00,326.42888400000004,1394.588542,1158.041493,456.027754
2000-06-19 05:00:00+00:00,312.561225,1305.42088,1069.0003689999999,394.539921
2000-06-19 06:00:00+00:00,300.334024,1438.553905,1088.328452,386.22034
2000-06-19 07:00:00+00:00,302.13817700000004,1427.942412,1008.1264229999999,376.241309
2000-06-19 08:00:00+00:00,295.867478,1446.759479,933.3558270000001,404.544014
2000-06-19 09:00:00+00:00,334.429189,1417.009522,898.2472290000001,421.89576
2000-06-19 10:00:00+00:00,338.630943,1414.763918,835.80625,499.84628100000003
2000-06-19 11:00:00+00:00,317.32151500000003,1370.185051,731.706548,616.661949
2000-06-19 12:00:00+00:00,294.833447,1319.4359259999999,695.962076,771.6877850000001
2000-06-19 13:00:00+00:00,303.800693,1245.5608829999999,645.494249,949.5955309999999
2000-06-19 14:00:00+00:00,314.30503999999996,1145.09356,603.501894,1075.060314
2000-06-19 15:00:00+00:00,317.898302,1147.3148780000001,607.542964,1174.4038870000002
2000-06-19 16:00:00+00:00,280.751464,1119.756876,525.612409,1205.3567819999998
2000-06-19 17:00:00+00:00,260.87409099999996,1059.550281,463.272653,1185.5499779999998
2000-06-19 18:00:00+00:00,245.005325,798.7274170000001,404.011052,1079.1445840000001
2000-06-19 19:00:00+00:00,176.417886,706.3006409999999,391.009854,1005.095138
2000-06-19 20:00:00+00:00,164.794728,601.278029,394.75438799999995,926.125934
2000-06-19 21:00:00+00:00,208.433355,559.1718930000001,449.068662,851.946333
2000-06-19 22:00:00+00:00,226.806501,604.243721,478.56654499999996,856.72359
2000-06-19 23:00:00+00:00,241.27871599999997,707.950635,483.765753,849.852217
2000-06-20 00:00:00+00:00,225.93206,738.868969,452.416882,774.6559129999999
2000-06-20 01:00:00+00:00,211.23812,840.286198,443.133738,808.835957
2000-06-20 02:00:00+00:00,180.844446,846.56512,457.010566,837.7289989999999
2000-06-20 03:00:00+00:00,159.837793,746.426029,513.46239,917.271166
2000-06-20 04:00:00+00:00,91.194353,572.699925,615.746262,948.0160960000001
2000-06-20 05:00:00+00:00,71.53157399999999,455.45625900000005,565.4386609999999,902.322917
2000-06-20 06:00:00+00:00,65.331191,360.476846,538.222889,731.723891
2000-06-20 07:00:00+00:00,48.235013,278.894786,543.801859,616.501893
2000-06-20 08:00:00+00:00,52.460676,226.85673699999998,515.041054,554.1833
2000-06-20 09:00:00+00:00,71.085377,167.19259,536.244411,570.6008429999999
2000-06-20 10:00:00+00:00,90.254786,152.595508,564.915808,583.265178
2000-06-20 11:00:00+00:00,73.41623,161.80506899999997,622.7974399999999,638.8956750000001
2000-06-20 12:00:00+00:00,66.62211900000001,192.60829999999999,745.7151899999999,640.386153
2000-06-20 13:00:00+00:00,69.54431699999999,194.279562,795.816687,710.7845550000001
2000-06-20 14:00:00+00:00,74.95331200000001,232.660392,776.72229,812.306467
2000-06-20 15:00:00+00:00,71.437985,330.13056300000005,827.747217,917.8245509999999
2000-06-20 16:00:00+00:00,47.447576999999995,445.825578,841.900049,998.485211
2000-06-20 17:00:00+00:00,45.620666,566.613525,861.864544,1078.651585
2000-06-20 18:00:00+00:00,46.423262,607.777391,879.21328,1051.904647
2000-06-20 19:00:00+00:00,44.681744,776.8597970000001,821.765893,1027.589405
2000-06-20 20:00:00+00:00,74.313408,847.312316,889.633845,1000.55251
2000-06-20 21:00:00+00:00,84.703353,1071.422601,962.1056850000001,1009.010233
2000-06-20 22:00:00+00:00,130.275538,1237.0758270000001,1072.736694,930.6692439999999
2000-06-20 23:00:00+00:00,153.34167499999998,1421.488108,1228.507137,890.787954
2000-06-21 00:00:00+00:00,176.466483,1555.059811,1353.79997,855.636827
2000-06-21 01:00:00+00:00,190.576479,1535.879672,1464.965752,781.623726
2000-06-21 02:00:00+00:00,206.866313,1460.320969,1592.103605,670.2329279999999
2000-06-21 03:00:00+00:00,199.992403,1468.417725,1643.911953,638.1770740000001
2000-06-21 04:00:00+00:00,191.89949,1416.810839,1637.473957,594.909804
2000-06-21 05:00:00+00:00,193.919334,1404.702162,1550.951796,547.9459919999999
2000-06-21 06:00:00+00:00,215.049716,1450.845621,1441.182311,523.916648
2000-06-21 07:00:00+00:00,276.183953,1550.301519,1415.507498,593.377654
2000-06-21 08:00:00+00:00,342.294737,1682.240192,1401.830237,642.358054
2000-06-21 09:00:00+00:00,382.769075,1730.32263,1468.303296,817.513909
2000-06-21 10:00:00+00:00,395.479766,1781.657657,1501.652047,921.316087
2000-06-21 11:00:00+00:00,414.854232,1801.3737749999998,1460.4312909999999,942.445145
2000-06-21 12:00:00+00:00,433.698957,1843.23902,1303.6721850000001,987.9675080000001
2000-06-21 13:00:00+00:00,444.09810999999996,1804.356909,1231.803901,922.265517
2000-06-21 14:00:00+00:00,432.229282,1800.341211,1169.482155,819.755763
2000-06-21 15:00:00+00:00,468.875424,1841.667736,1085.984851,760.980884
2000-06-21 16:00:00+00:00,492.99102600000003,1867.575489,943.1085330000001,724.2397589999999
2000-06-21 17:00:00+00:00,468.35969900000003,1836.160678,861.41723,624.0753510000001
2000-06-21 18:00:00+00:00,473.75339,1874.646178,853.991142,470.043634
2000-06-21 19:00:00+00:00,469.11728700000003,1883.893242,775.680176,334.528451
2000-06-21 20:00:00+00:00,432.510041,1835.382926,862.258397,289.766048
2000-06-21 21:00:00+00:00,388.74224599999997,1843.529241,817.00433,385.85155
2000-06-21 22:00:00+00:00,388.368945,1811.276067,742.784398,433.704397
2000-06-21 23:00:00+00:00,372.70701899999995,1720.701769,722.509074,462.790175
2000-06-22 00:00:00+00:00,349.294853,1591.082963,695.253816,436.24660700000004
2000-06-22 01:00:00+00:00,335.450985,1539.3803500000001,648.344407,357.303087
2000-06-22 02:00:00+00:00,331.013109,1572.0110490000002,685.268265,307.502636
2000-06-22 03:00:00+00:00,316.75632,1633.608663,690.825891,280.61628
2000-06-22 04:00:00+00:00,278.940576,1646.205481,619.743793,284.931146
2000-06-22 05:00:00+00:00,273.659493,1599.844321,507.67391499999997,211.755212
2000-06-22 06:00:00+00:00,243.50205499999998,1635.811085,435.998452,134.551967
2000-06-22 07:00:00+00:00,234.452587,1645.395631,407.651205,146.822146
2000-06-22 08:00:00+00:00,212.003745,1605.167248,424.988036,204.935214
2000-06-22 09:00:00+00:00,223.174859,1615.0841440000002,440.74780200000004,244.42469599999998
2000-06-22 10:00:00+00:00,208.29652900000002,1598.686574,412.378728,264.34333899999996
2000-06-22 11:00:00+00:00,194.459699,1537.406818,366.91331099999996,318.53376299999996
2000-06-22 12:00:00+00:00,201.01357000000002,1639.800884,328.313538,366.89155800000003
2000-06-22 13:00:00+00:00,240.62786,1653.663051,334.31430800000004,428.47477899999996
2000-06-22 14:00:00+00:00,224.819536,1597.2811029999998,310.311237,424.833739
2000-06-22 15:00:00+00:00,213.084486,1545.7917590000002,305.932638,399.97103000000004
2000-06-22 16:00:00+00:00,224.732117,1342.167807,304.751369,361.231336
2000-06-22 17:00:00+00:00,249.742208,1164.626314,268.776325,353.64569
2000-06-22 18:00:00+00:00,199.070273,1085.671251,228.667098,306.93942300000003
2000-06-22 19:00:00+00:00,189.163698,1052.302281,214.33220699999998,226.214143
2000-06-22 20:00:00+00:00,180.007585,975.079907,223.99167300000002,177.523341
2000-06-22 21:00:00+00:00,184.438003,932.902835,319.578436,180.246781
2000-06-22 22:00:00+00:00,232.811439,1185.4189569999999,317.958168,188.45942300000002
2000-06-22 23:00:00+00:00,294.43488,1210.274037,299.746745,191.770682
2000-06-23 00:00:00+00:00,310.66206900000003,1181.7452549999998,313.68276899999995,178.153539
2000-06-23 01:00:00+00:00,285.750996,1164.941892,299.27760600000005,167.811847
2000-06-23 02:00:00+00:00,302.03549,1087.862036,251.55256,158.762786
2000-06-23 03:00:00+00:00,264.58648,925.936928,244.073316,151.709667
2000-06-23 04:00:00+00:00,198.16301,777.874241,261.56377,161.698022
2000-06-23 05:00:00+00:00,171.637606,606.037703,244.786222,113.61554799999999
2000-06-23 06:00:00+00:00,121.716012,491.732513,142.54161,54.940798
2000-06-23 07:00:00+00:00,79.29891599999999,434.768133,101.996935,32.335161
2000-06-23 08:00:00+00:00,76.30691499999999,330.371302,83.627856,15.451437
2000-06-23 09:00:00+00:00,68.885995,256.687673,81.239143,19.316536
2000-06-23 10:00:00+00:00,55.440551,266.01577199999997,120.677065,40.305395
2000-06-23 11:00:00+00:00,43.631619,263.582645,138.96257500000002,68.27577000000001
2000-06-23 12:00:00+00:00,60.048409,277.43865700000003,154.84578299999998,102.644189
2000-06-23 13:00:00+00:00,71.405576,312.04374099999995,179.51074799999998,133.060889
2000-06-23 14:00:00+00:00,60.581789,344.661341,213.862577,205.46442499999998
2000-06-23 15:00:00+00:00,65.480272,312.142243,203.20511499999998,201.226125
2000-06-23 16:00:00+00:00,51.069432,313.10743199999996,201.298753,184.617758
2000-06-23 17:00:00+00:00,36.897494,279.769523,169.823343,176.381018
2000-06-23 18:00:00+00:00,25.646438,241.99584299999998,119.476102,110.34488
2000-06-23 19:00:00+00:00,20.406482,271.842989,80.14792600000001,71.748239
2000-06-23 20:00:00+00:00,60.881423000000005,257.965187,89.128748,80.997141
2000-06-23 21:00:00+00:00,104.030037,309.963957,125.070797,102.15997800000001
2000-06-23 22:00:00+00:00,123.10491499999999,393.173264,152.48408799999999,118.285807
2000-06-23 23:00:00+00:00,100.97855100000001,532.554577,226.665075,137.774342
2000-06-24 00:00:00+00:00,78.455444,612.817034,253.43563,152.43371299999998
2000-06-24 01:00:00+00:00,75.391044,648.0932610000001,296.566348,201.740572
2000-06-24 02:00:00+00:00,87.581467,661.058088,277.709909,241.242836
2000-06-24 03:00:00+00:00,88.174307,652.663191,267.663907,266.703867
2000-06-24 04:00:00+00:00,58.342563,534.9760429999999,247.340669,227.306391
2000-06-24 05:00:00+00:00,33.007577,489.427733,160.51751000000002,134.2609
2000-06-24 06:00:00+00:00,19.13906,614.06547,110.515198,86.586338
2000-06-24 07:00:00+00:00,24.577889,697.9718340000001,117.24733900000001,51.985776
2000-06-24 08:00:00+00:00,26.243413,656.72998,114.86495699999999,50.722425
2000-06-24 09:00:00+00:00,30.952401000000002,596.7447199999999,126.71077899999999,71.249545
2000-06-24 10:00:00+00:00,31.803100999999998,623.487406,155.816728,86.679874
2000-06-24 11:00:00+00:00,58.554019,585.143008,178.976827,115.311547
2000-06-24 12:00:00+00:00,69.043343,637.6247850000001,187.513537,149.57797
2000-06-24 13:00:00+00:00,62.102368999999996,702.216738,198.36867800000002,171.585267
2000-06-24 14:00:00+00:00,69.736718,780.679856,172.162744,161.753602
2000-06-24 15:00:00+00:00,80.94156699999999,781.88108,188.266184,156.970686
2000-06-24 16:00:00+00:00,130.016577,889.5136409999999,152.163623,152.726747
2000-06-24 17:00:00+00:00,215.991514,977.1143370000001,123.244392,121.97294000000001
2000-06-24 18:00:00+00:00,197.128632,1107.8819799999999,120.00759,82.09764200000001
2000-06-24 19:00:00+00:00,178.75107500000001,1192.3126229999998,103.123877,53.126512999999996
2000-06-24 20:00:00+00:00,257.791675,1186.4126310000001,122.127775,45.379773
2000-06-24 21:00:00+00:00,313.812454,1445.911522,188.101587,49.397661
2000-06-24 22:00:00+00:00,365.08345,1434.2920139999999,195.161347,40.605665
2000-06-24 23:00:00+00:00,347.372463,1420.774885,221.493871,43.347474000000005
2000-06-25 00:00:00+00:00,338.47839799999997,1255.48269,214.092825,35.97143
2000-06-25 01:00:00+00:00,338.93556800000005,1102.4729750000001,187.188223,38.632759
2000-06-25 02:00:00+00:00,329.218966,1088.164527,240.63091,44.825213000000005
2000-06-25 03:00:00+00:00,304.762523,1030.231288,275.990348,64.897498
2000-06-25 04:00:00+00:00,278.557318,940.546363,256.825731,91.551068
2000-06-25 05:00:00+00:00,214.215375,824.003312,218.701298,118.845761
2000-06-25 06:00:00+00:00,183.269691,609.511592,160.563332,74.91933900000001
2000-06-25 07:00:00+00:00,194.81362,340.827651,100.526838,54.261621
2000-06-25 08:00:00+00:00,165.41441,184.187921,83.37150199999999,66.43946799999999
2000-06-25 09:00:00+00:00,134.884252,172.37794699999998,49.153139,105.274802
2000-06-25 10:00:00+00:00,168.803036,152.49998499999998,38.578359,110.84680100000001
2000-06-25 11:00:00+00:00,169.22176199999998,194.31413899999998,46.16345,98.871921
2000-06-25 12:00:00+00:00,165.982194,233.049557,53.867919,118.70782700000001
2000-06-25 13:00:00+00:00,166.33864799999998,308.03089,61.704753,136.51611300000002
2000-06-25 14:00:00+00:00,184.711302,503.832931,64.718833,177.725369
2000-06-25 15:00:00+00:00,240.733563,610.287062,77.629908,174.83836300000002
2000-06-25 16:00:00+00:00,276.36366499999997,687.754323,90.373621,147.618333
2000-06-25 17:00:00+00:00,321.308133,717.787878,96.115574,114.326723
2000-06-25 18:00:00+00:00,353.82185100000004,731.667088,104.70257000000001,107.02866
2000-06-25 19:00:00+00:00,355.80204200000003,809.0885559999999,141.09566,89.70056100000001
2000-06-25 20:00:00+00:00,330.41371100000003,839.9833719999999,241.173317,92.553241
2000-06-25 21:00:00+00:00,354.313471,911.334081,368.450198,111.767021
2000-06-25 22:00:00+00:00,325.785232,980.291817,521.867175,175.930888
2000-06-25 23:00:00+00:00,367.92987,979.4835820000001,590.924303,192.31279800000002
