,region,lat,lon,installation-date
1034,SE3,60.79032877705822,14.402275117225075,1991-01-01
1035,SE4,56.44494146983649,13.283790948980167,1991-01-01
1036,SE2,63.49436916208725,14.142764700000605,1991-01-01
1037,SE4,56.45538026607849,13.256028447197199,1991-01-01
1038,SE2,63.76645662214482,13.602056790650261,1991-01-01
1039,SE2,63.764374365693776,13.59943582700065,1991-01-01
1040,SE2,63.76228839403225,13.594612594396196,1991-01-01
1041,SE2,63.764760265611116,13.586277612307073,1991-01-01
1042,SE2,63.76449767017942,13.579400846680686,1991-01-01
1043,SE4,57.28243303079108,13.756202146092491,1991-01-01
1044,SE3,60.79683605704179,14.40188654099664,1991-01-01
1045,SE1,64.18576707719275,21.008281733766538,1991-01-01
1046,SE3,58.97405730414532,12.612502186292202,1991-01-13
1047,SE3,58.332130252278965,14.953480903800381,1991-01-21
1048,SE3,58.32189195073333,14.883424977015808,1991-01-27
1049,SE3,61.16794426999468,15.388008866732044,1991-02-01
1050,SE3,61.179147760251986,15.386336206507726,1991-02-01
1051,SE3,61.16948551904488,15.38247523518806,1991-02-01
1052,SE3,61.172411710279725,15.378844127050016,1991-02-01
1053,SE3,61.17700457650373,15.406640780415525,1991-02-01
1054,SE3,61.18043207768144,15.404404811743767,1991-02-01
1055,SE3,61.176723540280435,15.394694663107671,1991-02-01
1056,SE3,57.79555775733054,12.023155858186849,1991-02-01
1057,SE3,61.18557583149043,15.381398637776885,1991-02-01
1058,SE3,61.181929905406314,15.381449988303087,1991-02-01
1059,SE3,58.20891857616907,13.055585618551744,1991-02-02
1060,SE3,58.332726443630726,14.9115606464547,1991-02-02
1061,SE4,57.00943753535481,12.441590983284664,1991-02-06
1062,SE3,58.08814521132493,13.486930302378118,1991-02-07
1063,SE4,57.003137018328886,12.464626575094938,1991-02-10
1064,SE4,57.00632806972153,12.453012199437676,1991-02-17
1065,SE3,58.32983455794083,14.953975854327275,1991-02-18
1066,SE3,58.28724751270817,12.899699632306195,1991-02-20
1067,SE3,58.53989232330929,12.343548409231794,1991-02-21
1068,SE4,57.00476960916029,12.458677611566,1991-02-22
1069,SE3,58.08570658345904,13.705220269851266,1991-02-26
1070,SE2,61.76712936595131,17.32012600399134,1991-03-01
1071,SE3,57.111814878365294,18.219917250945173,1991-03-01
1072,SE3,57.09743317512734,18.218785541580182,1991-03-01
1073,SE3,57.1003035234515,18.219005165726692,1991-03-01
1074,SE3,57.103182509410274,18.219241934340594,1991-03-01
1075,SE3,57.10606140794939,18.219478575181192,1991-03-01
1076,SE3,57.10893175058045,18.219698328206764,1991-03-01
1077,SE2,61.76638855079499,17.31323204248451,1991-03-01
1078,SE2,61.76917893471799,17.340281578078415,1991-03-01
1079,SE2,61.768611297937134,17.333339456067275,1991-03-01
1080,SE2,61.767853385014924,17.327915706862992,1991-03-01
1081,SE4,56.253362733540605,15.53829435576334,1991-03-03
1082,SE4,55.9521422628624,12.957124181171224,1991-03-07
1083,SE4,55.88636335509342,13.199247590293696,1991-03-07
1084,SE3,58.35569678923755,14.963059993056849,1991-03-09
1085,SE3,58.32389311634742,12.961407009370044,1991-03-14
1086,SE3,58.4336047614331,13.023167776338484,1991-04-06
1087,SE3,58.430966569756094,13.037619309932245,1991-04-14
1088,SE3,58.433138940719566,13.027645738504471,1991-04-14
1089,SE3,58.35191505540842,12.625115317637427,1991-04-21
1090,SE3,58.26766033060208,12.872105078802926,1991-04-23
1091,SE2,64.64001062355533,15.567268280159825,1991-04-28
1092,SE2,64.63702945850245,15.559849117228511,1991-04-28
1093,SE2,64.63330787871317,15.560321874878225,1991-04-28
1094,SE2,64.63037323869226,15.554117613969906,1991-04-28
1095,SE2,64.63202070564543,15.547222947145944,1991-04-28
1096,SE2,64.63589464916076,15.5466422686918,1991-04-28
1097,SE2,64.64452438562992,15.574173978256686,1991-04-28
1098,SE2,64.6339505080179,15.55316433661349,1991-04-28
1099,SE2,64.64718766199582,15.568125735292776,1991-04-28
1100,SE2,64.64723986012234,15.578502513504818,1991-04-28
1101,SE2,64.63999282131878,15.551288473763108,1991-04-28
1102,SE2,64.65025000590973,15.570421447436493,1991-04-28
1103,SE2,64.64339240935533,15.567447670837382,1991-04-28
1104,SE2,64.64552088922787,15.547679931700277,1991-04-28
1105,SE2,64.65025945163157,15.559729141395383,1991-04-28
1106,SE2,64.64661312340216,15.556958840933799,1991-04-28
1107,SE2,64.64323715844426,15.554918692060022,1991-04-28
1108,SE2,64.64938041944288,15.549170652790725,1991-04-28
1109,SE4,57.21793314261952,15.176445684392753,1991-05-01
1110,SE4,56.94385665036923,12.475400857006631,1991-05-01
1111,SE4,56.946290148984104,12.470811479091775,1991-05-01
1112,SE4,56.948714365696326,12.466233304217589,1991-05-01
1113,SE3,58.33002936309036,12.583206644049516,1991-05-01
1114,SE4,56.941425313692534,12.479953964435902,1991-05-01
1115,SE4,55.59310153244481,13.943394532223016,1991-05-01
1116,SE4,55.595941629749,13.94111803033694,1991-05-01
1117,SE4,57.219413368345364,15.173301223460689,1991-05-01
1118,SE3,58.19671851369456,13.098390859405797,1991-05-11
1119,SE3,58.3354758911648,12.585142425357516,1991-05-19
1120,SE4,56.87309466729746,16.806066942589492,1991-06-30
1121,SE4,56.05193681073803,14.228418041284625,1991-07-15
1122,SE3,57.371434838666296,18.18650056256285,1991-07-25
1123,SE3,57.37134690881993,18.181561367659054,1991-07-25
1124,SE3,57.3736752319634,18.183371320240923,1991-07-25
1125,SE3,57.371322614894474,18.17663603101905,1991-07-25
1126,SE3,57.37613868551522,18.179820725000827,1991-07-25
1127,SE3,58.30470922671919,12.928134881327956,1991-08-07
1128,SE3,58.82073585488469,11.273506876624978,1991-08-12
1129,SE3,58.30865646799622,12.933199115361418,1991-08-12
1130,SE3,58.81914298596307,11.27936290665515,1991-08-12
1131,SE4,56.039252781819656,14.057160987228574,1991-08-15
1132,SE3,58.82649604044114,11.274985509744127,1991-08-20
1133,SE3,58.8235213774595,11.278442508931882,1991-08-20
1134,SE3,58.60972943531285,12.507346317393065,1991-08-21
1135,SE4,55.823191316650885,13.644013203694529,1991-08-25
1136,SE4,55.824639724694926,13.649757991420321,1991-08-25
1137,SE2,63.625408218999254,19.970128993584,1991-08-27
1138,SE2,63.62867916526592,19.968597300306996,1991-08-27
1139,SE2,63.63221661342036,19.96781863436464,1991-08-27
1140,SE2,63.62795294631074,19.953467342568647,1991-08-27
1141,SE2,63.630983522616084,19.952393450568806,1991-08-27
1142,SE2,63.63491072972322,19.95064085573272,1991-08-27
1143,SE3,59.267716569772396,15.53611064418998,1991-08-27
1144,SE3,57.612678425432385,14.578268862846308,1991-09-01
1145,SE4,55.78972295355671,13.363773043734838,1991-09-01
1146,SE4,55.787738712796326,13.365651133159833,1991-09-01
1147,SE3,57.61861182572674,14.549154476326107,1991-09-01
1148,SE3,57.61700030273186,14.554163533677286,1991-09-01
1149,SE4,56.25760625024943,16.4104883495815,1991-09-01
1150,SE4,56.042314335992,14.060857968991485,1991-09-01
1151,SE3,58.60511983086456,12.508259900933222,1991-09-01
1152,SE4,55.843411054181615,13.484174169667273,1991-09-09
1153,SE3,58.282997869519555,12.982072159339747,1991-09-14
1154,SE3,58.975958301765566,12.605499616161607,1991-09-14
1155,SE4,55.78574516268427,13.367513789092788,1991-09-15
1156,SE4,55.7837605620642,13.369375718755364,1991-09-15
1157,SE4,56.04576727022396,14.064923002143875,1991-09-15
1158,SE4,55.78476536918848,13.401679729206169,1991-10-01
1159,SE3,58.2821272894703,12.988597853985627,1991-10-01
1160,SE4,55.787882069740384,13.402093562395173,1991-10-01
1161,SE3,58.28395637228294,12.974964046792836,1991-10-01
1162,SE3,58.289739348347226,13.233962053263236,1991-10-01
1163,SE4,55.78512425602683,13.407174209298914,1991-10-01
1164,SE3,58.19223699220807,12.82806910181032,1991-10-01
1165,SE3,58.195787721490824,12.830456519009518,1991-10-01
1166,SE4,55.78820511356349,13.407590744107035,1991-10-01
1167,SE3,58.48178411931984,15.359493173130524,1991-10-03
1168,SE3,58.45290093772394,13.462032300752409,1991-10-16
1169,SE3,58.45129281265933,13.455424820423447,1991-10-16
1170,SE1,65.78106359464189,23.386055008967425,1991-11-01
1171,SE1,65.78305172870178,23.380877357823714,1991-11-01
1172,SE4,56.07406713231114,14.170948671403833,1991-11-02
1173,SE4,56.07630981438396,14.166661609916105,1991-11-02
1174,SE4,56.06959937019847,14.179520596384346,1991-11-04
1175,SE4,56.071833371728744,14.175234880748091,1991-11-04
1176,SE4,56.07854336245721,14.16237440616294,1991-11-05
1177,SE3,58.52665723541865,12.39025187534484,1991-11-06
1178,SE3,58.141505663355645,12.151487136818178,1991-11-10
1179,SE4,55.84398896322913,13.47691952665253,1991-11-11
1180,SE4,55.84056735553217,13.037314965247605,1991-11-13
1181,SE4,55.84704981717996,13.482280302565266,1991-11-13
1182,SE3,58.453264154611844,13.475947311194176,1991-11-16
1183,SE4,55.470625809245384,14.190179420127187,1991-12-01
1184,SE4,55.47268032488776,14.170004737534086,1991-12-03
1185,SE2,63.642258393266935,19.965676269470567,1991-12-15
1186,SE2,63.64551690011344,19.965276277180106,1991-12-15
1187,SE2,63.63773937367203,19.949318173732888,1991-12-15
1188,SE3,59.25827070262811,13.384434534756506,1991-12-15
1189,SE3,59.264465838146585,13.391279748560104,1991-12-15
1190,SE3,57.07302365704446,18.224205500002228,1991-12-15
1191,SE2,63.63538555679303,19.966935210211208,1991-12-15
1192,SE3,59.25930093453026,13.394713252355821,1991-12-15
1193,SE3,59.25750211542403,13.348227483459358,1991-12-15
1194,SE3,58.44956807152048,13.48503631234355,1991-12-15
1195,SE3,59.26700570529589,13.359145423299001,1991-12-15
1196,SE3,59.264580947855386,13.368408379846814,1991-12-15
1197,SE3,59.26568986326552,13.404067821900028,1991-12-15
1198,SE3,59.26420748725254,13.414998884870494,1991-12-15
1199,SE3,59.26039013781036,13.405986521765492,1991-12-15
1200,SE3,59.26578354544221,13.38240557369468,1991-12-15
1201,SE2,63.63860390320678,19.966061266856276,1991-12-15
1202,SE3,58.36617194573893,13.37505585971955,1991-12-17
1203,SE3,58.45012119874285,13.477963599524086,1991-12-19
1204,SE3,59.567275458925884,18.619354393267557,1991-12-23
1205,SE3,58.86440772924777,15.201483349555168,1991-12-28
1206,SE3,58.867153835765144,15.196624954949467,1991-12-28
1207,SE3,60.24566557794128,14.196273422680733,1991-12-31
1208,SE3,60.24772973932456,14.212588307930787,1991-12-31
1209,SE3,60.25129148818182,14.208676522762582,1991-12-31
1210,SE3,60.25405543322795,14.210835793840234,1991-12-31
1211,SE2,64.03487893129609,15.65184068618491,1992-01-01
1212,SE2,64.11218473622128,15.713810185598776,1992-01-01
1213,SE2,64.10963388241136,15.711038404378495,1992-01-01
1214,SE2,64.11241645422797,15.704797226525756,1992-01-01
1215,SE2,64.10971896540005,15.700330162095787,1992-01-01
1216,SE2,64.05541744109264,15.770691971452004,1992-01-01
1217,SE2,64.04938112808856,15.769472347694531,1992-01-01
1218,SE4,56.070199039284866,14.670718410598106,1992-01-01
1219,SE4,55.42565797789351,13.143009788771973,1992-01-01
1220,SE4,56.067352611566704,14.67669684081449,1992-01-01
1221,SE2,64.10722018778428,15.705735030735203,1992-01-01
1222,SE4,56.376874941109286,15.7522540203927,1992-01-01
1223,SE2,64.04620582762246,15.771851631306696,1992-01-01
1224,SE2,64.04341223831814,15.770518108170887,1992-01-01
1225,SE4,56.37466494112986,15.759921650190654,1992-01-01
1226,SE2,64.03901446105797,15.76523721443557,1992-01-01
1227,SE2,64.04197112667592,15.763268515909655,1992-01-01
1228,SE4,56.06877808770925,14.67370000698144,1992-01-01
1229,SE2,64.10652267420889,15.730924897433828,1992-01-01
1230,SE2,64.10864951860268,15.739703690923527,1992-01-01
1231,SE3,58.34059435869645,13.918546398456133,1992-01-01
1232,SE2,64.09590515986308,15.74566112012849,1992-01-01
1233,SE2,64.09905178640804,15.746495505137398,1992-01-01
1234,SE2,64.10077895543472,15.752778999894426,1992-01-01
1235,SE2,64.09511665405029,15.752867068090108,1992-01-01
1236,SE3,57.80725514857125,18.76735627570643,1992-01-01
1237,SE3,58.34078547427836,13.915973508097013,1992-01-01
1238,SE3,57.81055838009157,18.762091835993928,1992-01-01
1239,SE2,64.09669526195461,15.7340574518712,1992-01-01
1240,SE2,64.03916375338366,15.649850255686355,1992-01-01
1241,SE2,64.1103323591006,15.744729033514266,1992-01-01
1242,SE4,55.46212311016029,13.964937480383767,1992-01-01
1243,SE4,55.62332942774583,13.923274093706892,1992-01-01
1244,SE4,56.06133671498677,13.982492234040839,1992-01-01
1245,SE4,56.065922725078316,14.679649481395405,1992-01-01
1246,SE2,64.09483566653581,15.730581770515899,1992-01-01
1247,SE2,64.09798935840273,15.725030721839099,1992-01-01
1248,SE2,64.09463692976861,15.721067336257553,1992-01-01
1249,SE2,64.09141451185896,15.720342104773849,1992-01-01
1250,SE2,64.10537613786748,15.746647992004124,1992-01-01
1251,SE2,64.10200293029882,15.719044049861514,1992-01-01
1252,SE4,55.62012115415961,13.926126661734898,1992-01-01
1253,SE2,64.09356032020868,15.741869448814965,1992-01-01
1254,SE2,64.09245557896257,15.734772257340833,1992-01-01
1255,SE2,64.03867129039091,15.658812113426606,1992-01-01
1256,SE2,64.03828597130915,15.66927551464883,1992-01-01
1257,SE4,57.138790833767565,13.976186970924456,1992-01-01
1258,SE2,64.03574906283805,15.664530372678184,1992-01-01
1259,SE4,57.14090793479253,13.97201856263877,1992-01-01
1260,SE3,58.48222936109743,14.962218186177594,1992-01-01
1261,SE2,64.0455943004895,15.66194777263958,1992-01-01
1262,SE2,64.04351123561388,15.671136006241575,1992-01-01
1263,SE2,64.04191485176551,15.66265053777508,1992-01-01
1264,SE2,64.02620390355565,15.741016377201305,1992-01-01
1265,SE2,64.03519257246994,15.658493834849795,1992-01-01
1266,SE2,64.03141239108926,15.754192152283435,1992-01-01
1267,SE2,64.03148214764461,15.763521120855993,1992-01-01
1268,SE2,64.02576235305312,15.748878674886448,1992-01-01
1269,SE2,64.03590669380121,15.76540736903063,1992-01-01
1270,SE2,64.03445915056616,15.775340031663752,1992-01-01
1271,SE2,64.03766043445907,15.748108253484695,1992-01-01
1272,SE2,64.03939548722785,15.755462155579426,1992-01-01
1273,SE2,64.04424391852973,15.655970580773886,1992-01-01
1274,SE4,56.38007805141032,15.757158744632553,1992-01-01
1275,SE4,56.38246709409268,15.762990740173173,1992-01-01
1276,SE2,64.03549266305068,15.75544729987689,1992-01-01
1277,SE2,64.04197939439499,15.653865659865312,1992-01-01
1278,SE4,56.38327612064646,15.751180445193743,1992-01-01
1279,SE3,58.468879866463226,13.492544739529016,1992-01-11
1280,SE4,55.55502627703672,14.036548400673153,1992-01-15
1281,SE3,58.169031360791884,14.15045953960337,1992-01-23
1282,SE3,59.5609565736732,17.548000902325427,1992-01-27
1283,SE3,58.331081359678905,14.157548030777285,1992-02-01
1284,SE3,58.36590535379836,13.36846765399248,1992-02-01
1285,SE3,58.36305495188757,13.36183070544043,1992-02-01
1286,SE3,58.280212404550745,14.22079560623662,1992-02-03
1287,SE3,58.27890301682081,14.22598835431535,1992-02-03
1288,SE4,56.43308269212256,16.086500452327208,1992-02-29
1289,SE4,56.429831085003144,16.088115694071927,1992-02-29
1290,SE3,59.7921069913434,16.44442606077226,1992-02-29
1291,SE3,58.30406927166241,14.16773669474251,1992-03-17
1292,SE4,55.8832095962611,14.170785113106476,1992-03-31
1293,SE4,55.88451103930279,14.163953982999153,1992-03-31
1294,SE3,58.329626760036135,12.789591585806479,1992-04-08
1295,SE3,58.33665100307472,12.785280000983402,1992-04-08
1296,SE3,58.611567649819186,11.806795243122899,1992-04-12
1297,SE3,58.6140801911973,11.796884993955548,1992-04-12
1298,SE3,58.33314844820592,12.787429520754655,1992-04-13
1299,SE3,58.476235688565474,15.054184866258767,1992-04-20
1300,SE3,58.47163842078486,15.052810570832158,1992-04-20
1301,SE4,55.42901738676139,13.397439801053796,1992-04-30
1302,SE4,55.42926516430815,13.403316446775406,1992-04-30
1303,SE4,55.42943069214394,13.409144314357581,1992-04-30
1304,SE3,58.36005842865162,13.214337517252623,1992-04-30
1305,SE2,62.471767493720776,13.282294976356676,1992-04-30
1306,SE3,58.36128285312178,13.220974999332528,1992-04-30
1307,SE2,62.474304478447046,13.280326040928102,1992-04-30
1308,SE3,58.60763907138258,11.802779226216051,1992-05-09
1309,SE3,58.6198702997485,11.819768393778565,1992-05-09
1310,SE4,55.80702768457871,13.547009637679546,1992-05-09
1311,SE4,56.742402462082175,16.573663240421666,1992-05-16
1312,SE4,56.74507704037968,16.578294024990548,1992-05-16
1313,SE3,60.65391207103427,17.4005810368555,1992-05-18
1314,SE3,60.65412355453438,17.390553062742786,1992-05-18
1315,SE3,60.6534029937537,17.383325746162818,1992-05-18
1316,SE3,60.6529853844721,17.411580162547107,1992-05-18
1317,SE3,60.654708242632864,17.405880126557232,1992-05-18
1318,SE3,58.61449794570062,11.815864217980842,1992-05-23
1319,SE3,58.61515282274101,11.805313811549606,1992-05-27
1320,SE4,56.161950887957055,15.780991201562856,1992-05-30
1321,SE4,56.16273080657889,15.777239112886644,1992-05-30
1322,SE4,56.16349157836468,15.773441401719287,1992-05-30
1323,SE4,56.164092891131325,15.770428582866119,1992-05-30
1324,SE4,56.178319855963395,15.753999286040644,1992-05-30
1325,SE4,56.17569042764365,15.757610614384385,1992-05-30
1326,SE3,58.323169948166274,12.808218041256973,1992-05-31
1327,SE3,58.3229624918373,12.800670189171582,1992-05-31
1328,SE2,62.34899515567304,14.105202785893606,1992-06-07
1329,SE2,62.35028080290152,14.111113745308971,1992-06-07
1330,SE2,62.346080564124115,14.11830648313008,1992-06-07
1331,SE3,58.48676489837588,13.47156762742457,1992-06-16
1332,SE3,58.281253147626046,13.031575690411898,1992-06-17
1333,SE4,56.79050979632046,16.71553653829141,1992-06-29
1334,SE4,56.79424490699303,16.715643247271075,1992-06-29
1335,SE4,56.79797116856882,16.715733368591508,1992-06-29
1336,SE4,56.8017063643335,16.71584013697635,1992-06-29
1337,SE4,56.84799357525138,16.853220888015493,1992-06-29
1338,SE4,56.850732728055455,16.85215014210262,1992-06-29
1339,SE3,58.36388708181689,13.016893745794695,1992-06-29
1340,SE4,56.78677446052917,16.715446054834807,1992-06-29
1341,SE4,56.45786356007152,13.313168296275986,1992-06-30
1342,SE4,56.45448110861634,13.306291687502696,1992-06-30
1343,SE4,56.46742317607061,13.292047152853494,1992-06-30
1344,SE4,56.459560566681525,13.30515671851948,1992-06-30
1345,SE4,56.46108670520573,13.298482954454313,1992-06-30
1346,SE4,56.471837912728994,13.296167410491051,1992-06-30
1347,SE4,56.46513051017679,13.298496867970929,1992-06-30
1348,SE3,58.13987904750191,13.704791976841431,1992-07-01
1349,SE3,58.144559609875756,13.697632501799363,1992-07-18
1350,SE3,58.09021418933745,13.70549103345293,1992-07-19
1351,SE2,62.38633093567972,12.867927214197865,1992-07-21
1352,SE2,62.3848142134083,12.882315049589796,1992-07-21
1353,SE2,62.38055309616367,12.883026962544696,1992-07-21
1354,SE2,62.37840587147964,12.876804548879669,1992-07-21
1355,SE2,62.382895062364796,12.867593008231738,1992-07-21
1356,SE3,58.14937986763537,13.707706173491411,1992-07-21
1357,SE3,58.1447028263381,13.706214880598807,1992-07-26
1358,SE3,58.13947063886727,13.696200412151383,1992-07-26
1359,SE3,58.479606860045955,13.495706627711888,1992-07-31
1360,SE3,58.48545524347436,13.478244154162484,1992-07-31
1361,SE3,58.086650799952466,13.695060330057638,1992-08-05
1362,SE3,58.36131885617695,13.0215918970558,1992-08-17
1363,SE3,60.8689713240671,15.965876753886278,1992-08-17
1364,SE3,58.14996790616247,12.167860182926061,1992-08-19
1365,SE3,60.865061697095,15.970642223903894,1992-08-21
1366,SE1,65.44743223119549,20.523747075333237,1992-08-22
1367,SE3,60.856326216469014,15.958215053644086,1992-08-25
1368,SE3,58.14834259436893,12.160847914716795,1992-08-26
1369,SE1,65.43775074587232,20.529300377213442,1992-08-27
1370,SE3,58.145904091583425,12.144291157723506,1992-08-30
1371,SE3,60.853966828522886,15.965213247298848,1992-09-03
1372,SE3,60.86008044652247,15.963513846814001,1992-09-07
1373,SE3,58.454398193891656,13.533475724485841,1992-09-07
1374,SE3,59.20688798373765,15.467685167940312,1992-09-10
1375,SE3,58.361433625277975,12.615427906103706,1992-09-14
1376,SE3,58.42918211840932,13.487736765973814,1992-09-14
1377,SE3,58.45025183163333,15.07402330077992,1992-09-27
1378,SE3,58.43189530901128,13.493871834550056,1992-09-28
1379,SE1,65.9607186221427,17.609629351406863,1992-09-30
1380,SE1,65.96211528414287,17.616745361850462,1992-09-30
1381,SE1,65.96253928727293,17.633230842831747,1992-09-30
1382,SE1,65.96484264071553,17.60679588660975,1992-09-30
1383,SE3,58.48624032039743,14.96211354737382,1992-09-30
1384,SE1,65.96497830130157,17.625000429605453,1992-09-30
1385,SE1,65.96475561704493,17.63847136271786,1992-09-30
1386,SE1,65.96840708541872,17.634684303631264,1992-09-30
1387,SE1,65.96900015011633,17.62172179188576,1992-09-30
1388,SE1,65.97163440836911,17.61361240341389,1992-09-30
1389,SE1,65.96836177820015,17.61041038674252,1992-09-30
1390,SE3,57.814765573453215,14.952958331720176,1992-10-01
1391,SE1,65.43963336201591,20.521627562389984,1992-10-01
1392,SE3,57.816814078302535,14.929171081767835,1992-10-01
1393,SE3,59.15716516708937,15.566856326840394,1992-10-03
1394,SE3,58.448474044801095,15.065792161326998,1992-10-04
1395,SE3,58.45117463722053,15.058634552248659,1992-10-05
1396,SE4,55.53307908918802,14.144926442663259,1992-10-06
1397,SE4,55.529314578733185,14.200802574755292,1992-10-06
1398,SE4,55.5321179787621,14.152237126008005,1992-10-06
1399,SE4,55.5216393536906,14.180783510488533,1992-10-06
1400,SE4,55.5186921980781,14.181411746909564,1992-10-06
1401,SE4,55.52996873942092,14.148082791000654,1992-10-06
1402,SE1,65.44191483561967,20.515342290452914,1992-10-06
1403,SE4,55.53198473448187,14.188672160216116,1992-10-06
1404,SE4,55.52890868667367,14.189748749613381,1992-10-06
1405,SE4,55.52583329951436,14.190872519805712,1992-10-06
1406,SE3,58.43158256154193,13.501677988103046,1992-10-14
1407,SE3,58.168241208160296,11.644613678921726,1992-10-17
1408,SE3,58.17219612512067,11.647695535101429,1992-10-18
1409,SE3,58.17182412362082,11.640734266395269,1992-10-18
1410,SE1,65.45070646449551,20.50121636904573,1992-10-24
1411,SE2,64.24664630236482,18.38280665233459,1992-10-27
1412,SE2,64.24508287747317,18.393058756192612,1992-10-27
1413,SE2,64.22715295076121,18.351984440846483,1992-10-27
1414,SE2,64.21668186261702,18.395681478277194,1992-10-27
1415,SE2,64.21269924033015,18.39553596346121,1992-10-27
1416,SE2,64.21027100473839,18.38820042831801,1992-10-27
1417,SE2,64.21737953314268,18.359638714582253,1992-10-27
1418,SE2,64.21311948656619,18.37581358558262,1992-10-27
1419,SE2,64.21651602885322,18.372542651241613,1992-10-27
1420,SE2,64.21127558811727,18.36581402129214,1992-10-27
1421,SE2,64.20933882579614,18.378471010337734,1992-10-27
1422,SE2,64.21331264615145,18.3847128202362,1992-10-27
1423,SE2,64.2166967677742,18.383173252792393,1992-10-27
1424,SE2,64.24298855635224,18.383579935639624,1992-10-27
1425,SE2,64.22717339651808,18.367757992781343,1992-10-27
1426,SE2,64.22955944368904,18.362205714797028,1992-10-27
1427,SE2,64.23042818332269,18.349976286652588,1992-10-27
1428,SE2,64.22409560725028,18.35642382586004,1992-10-27
1429,SE2,64.21342375036598,18.358716066026155,1992-10-27
1430,SE2,64.21991641564561,18.379762781507797,1992-10-27
1431,SE2,64.24001824119236,18.3886248685014,1992-10-27
1432,SE2,64.24494544022905,18.35902678464329,1992-10-27
1433,SE2,64.23764955792119,18.37380147776748,1992-10-27
1434,SE2,64.24045503064261,18.369936435528555,1992-10-27
1435,SE2,64.23608827239376,18.407768084478622,1992-10-27
1436,SE2,64.23872921824021,18.40512890450087,1992-10-27
1437,SE2,64.23376233060256,18.396722975066126,1992-10-27
1438,SE2,64.2424376848859,18.36384929812517,1992-10-27
1439,SE2,64.21953970410016,18.36851529137659,1992-10-27
1440,SE2,64.23877308691804,18.356291780011567,1992-10-27
1441,SE2,64.2356338633723,18.353073973788028,1992-10-27
1442,SE2,64.2352445288375,18.378878378000373,1992-10-27
1443,SE2,64.22734579362799,18.376845446753574,1992-10-27
1444,SE2,64.24150997077997,18.35066522024401,1992-10-27
1445,SE2,64.24852585750307,18.374439838526648,1992-10-27
1446,SE2,64.22392395870118,18.379001524477932,1992-10-27
1447,SE2,64.22833932091119,18.38718482315027,1992-10-27
1448,SE2,64.24276737078326,18.39861816703178,1992-10-27
1449,SE2,64.23856502476355,18.396182463738416,1992-10-27
1450,SE2,64.22211008625519,18.362692796260365,1992-10-27
1451,SE3,58.45298409324031,15.066779319113625,1992-10-28
1452,SE4,56.20353751705737,12.689919557172525,1992-10-31
1453,SE3,57.66077788853546,14.559709142178367,1992-10-31
1454,SE4,56.200033875869416,12.687108779495075,1992-10-31
1455,SE3,57.66505564125126,14.548251725570712,1992-10-31
1456,SE3,58.57065171568635,12.468674172739501,1992-10-31
1457,SE1,65.4426686407005,20.538696328896204,1992-11-08
1458,SE3,58.64168508499946,12.43228534409713,1992-11-09
1459,SE3,58.639411228336066,12.440311181649694,1992-11-09
1460,SE3,58.58672889940952,14.354456910332315,1992-11-09
1461,SE4,57.087912343076724,13.981017427885678,1992-11-09
1462,SE3,58.58507374932828,14.346254714094124,1992-11-09
1463,SE3,58.477600036092824,13.414126157925768,1992-11-18
1464,SE4,55.4778372140752,13.194277348764071,1992-11-21
1465,SE1,65.44100836680062,20.543380148505676,1992-11-21
1466,SE1,65.44523515069068,20.512169047996817,1992-11-24
1467,SE3,57.65062086905146,14.549639134226176,1992-11-30
1468,SE2,64.65807951355117,17.058361234777664,1992-11-30
1469,SE3,57.66496565735798,14.539239857091081,1992-11-30
1470,SE3,58.62830971912717,12.50128458942542,1992-12-01
1471,SE3,58.619416113818254,12.428460003484268,1992-12-01
1472,SE3,58.656848082322,12.393151122717535,1992-12-01
1473,SE1,65.44793246097211,20.506442018146483,1992-12-02
1474,SE3,58.466232759407255,13.466592927944474,1992-12-02
1475,SE4,55.8752922767515,13.124761170315306,1992-12-02
1476,SE3,57.04701246997647,12.479479829827376,1992-12-04
1477,SE1,65.44552870520404,20.53180502100053,1992-12-05
1478,SE4,56.928224142345194,13.011602152491553,1992-12-09
1479,SE4,56.92047357269504,12.984887673107245,1992-12-09
1480,SE4,56.92389990734663,12.986528878760693,1992-12-09
1481,SE4,56.927507704131784,12.9846822623665,1992-12-09
1482,SE4,56.93165836527378,12.982588532091222,1992-12-09
1483,SE4,56.89820418100441,13.013588872077301,1992-12-09
1484,SE4,56.887011373394614,13.022913137708812,1992-12-09
1485,SE4,56.8903488729667,13.017480863365295,1992-12-09
1486,SE4,56.918828103634795,13.00979800259252,1992-12-09
1487,SE3,57.04516863148355,12.492382927401852,1992-12-10
1488,SE3,57.048083843989446,12.497495882462983,1992-12-12
1489,SE3,58.861887278266046,11.280855604582625,1992-12-12
1490,SE3,58.866067804052676,11.278070323961225,1992-12-12
1491,SE3,58.85899450117496,11.282708847172115,1992-12-12
1492,SE3,58.65247381062983,12.39837501561143,1992-12-12
1493,SE3,58.43179531295566,14.985392828722205,1992-12-14
1494,SE4,55.90187548311361,13.147364067689276,1992-12-15
1495,SE4,55.90354656138444,13.14278741529727,1992-12-15
1496,SE3,57.048014032451476,12.486832093403267,1992-12-19
1497,SE3,57.05023174431474,12.4921074804792,1992-12-20
1498,SE2,61.463265735328704,16.48956583078876,1992-12-26
1499,SE2,61.465710279843094,16.47436946524887,1992-12-26
